scenario_idx,alert_idx,cluster,time,raw_time,name,short,host,ip,event_label,hierarchical_event_label,is_attack
0,949,155,1739173347.0,1739173347.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,950,155,1739173347.0,1739173347.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,951,156,1739173383.0,1739173383.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,952,156,1739173383.0,1739173383.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,953,156,1739173383.0,1739173383.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,954,156,1739173384.0,1739173384.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,955,156,1739173384.0,1739173384.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,956,156,1739173384.0,1739173384.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,957,156,1739173403.0,1739173403.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,958,156,1739173403.0,1739173403.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,959,156,1739173403.0,1739173403.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,960,157,1739173425.0,1739173425.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,961,157,1739173425.0,1739173425.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,962,157,1739173425.0,1739173425.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,963,158,1739173514.0,1739173514.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,964,158,1739173514.0,1739173514.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,965,158,1739173514.0,1739173514.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,966,158,1739173518.0,1739173518.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,967,158,1739173518.0,1739173518.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,968,158,1739173518.0,1739173518.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,969,158,1739173525.0,1739173525.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,970,158,1739173525.0,1739173525.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,971,158,1739173525.0,1739173525.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,972,159,1739173554.0,1739173554.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,973,159,1739173554.0,1739173554.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,974,159,1739173554.0,1739173554.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,975,160,1739173604.0,1739173604.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,976,160,1739173604.0,1739173604.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,977,160,1739173604.0,1739173604.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,978,161,1739173647.0,1739173647.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,979,161,1739173647.0,1739173647.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,980,161,1739173647.0,1739173647.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,981,162,1739173677.0,1739173677.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,982,162,1739173677.0,1739173677.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,983,162,1739173677.0,1739173677.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,984,163,1739173706.0,1739173706.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,985,163,1739173706.0,1739173706.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,986,163,1739173706.0,1739173706.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,987,164,1739173733.0,1739173733.730601,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,988,164,1739173733.0,1739173733.730601,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,989,164,1739173733.0,1739173733.730601,Suricata: Alert - SURICATA TLS invalid record/traffic,S-Tls-Rec,inet-firewall,10.35.32.1,-,-,False
0,990,164,1739173733.0,1739173733.730601,Suricata: Alert - SURICATA TLS invalid handshake message,S-Tls-Hnd,inet-firewall,10.35.32.1,-,-,False
0,991,164,1739173733.0,1739173733.730943,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,992,164,1739173733.0,1739173733.730943,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,993,164,1739173733.0,1739173733.730943,Suricata: Alert - SURICATA TLS invalid record/traffic,S-Tls-Rec,inet-firewall,10.35.32.1,-,-,False
0,994,164,1739173733.0,1739173733.730943,Suricata: Alert - SURICATA TLS invalid handshake message,S-Tls-Hnd,inet-firewall,10.35.32.1,-,-,False
0,995,164,1739173733.0,1739173733.731413,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,996,164,1739173733.0,1739173733.731413,Suricata: Alert - SURICATA TLS invalid handshake message,S-Tls-Hnd,inet-firewall,10.35.32.1,-,-,False
0,997,164,1739173733.0,1739173733.731413,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,998,164,1739173733.0,1739173733.731413,Suricata: Alert - SURICATA TLS invalid record/traffic,S-Tls-Rec,inet-firewall,10.35.32.1,-,-,False
0,999,164,1739173733.0,1739173733.731497,Suricata: Alert - SURICATA TLS invalid record/traffic,S-Tls-Rec,inet-firewall,10.35.32.1,-,-,False
0,1000,164,1739173733.0,1739173733.731497,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1001,164,1739173733.0,1739173733.731497,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1002,164,1739173733.0,1739173733.731497,Suricata: Alert - SURICATA TLS invalid handshake message,S-Tls-Hnd,inet-firewall,10.35.32.1,-,-,False
0,1003,164,1739173734.0,1739173734.565967,Suricata: Alert - SURICATA TLS invalid handshake message,S-Tls-Hnd,inet-firewall,10.35.32.1,-,-,False
0,1004,164,1739173734.0,1739173734.565967,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1005,164,1739173734.0,1739173734.565967,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1006,164,1739173734.0,1739173734.565967,Suricata: Alert - SURICATA TLS invalid record/traffic,S-Tls-Rec,inet-firewall,10.35.32.1,-,-,False
0,1007,164,1739173734.0,1739173734.567459,Suricata: Alert - SURICATA TLS invalid handshake message,S-Tls-Hnd,inet-firewall,10.35.32.1,-,-,False
0,1008,164,1739173734.0,1739173734.567459,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1009,164,1739173734.0,1739173734.567459,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1010,164,1739173734.0,1739173734.567459,Suricata: Alert - SURICATA TLS invalid record/traffic,S-Tls-Rec,inet-firewall,10.35.32.1,-,-,False
0,1011,164,1739173735.0,1739173735.424976,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1012,164,1739173735.0,1739173735.424976,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1013,164,1739173735.0,1739173735.424976,Suricata: Alert - SURICATA TLS invalid handshake message,S-Tls-Hnd,inet-firewall,10.35.32.1,-,-,False
0,1014,164,1739173735.0,1739173735.424976,Suricata: Alert - SURICATA TLS invalid record/traffic,S-Tls-Rec,inet-firewall,10.35.32.1,-,-,False
0,1015,164,1739173735.0,1739173735.425591,Suricata: Alert - SURICATA TLS invalid record/traffic,S-Tls-Rec,inet-firewall,10.35.32.1,-,-,False
0,1016,164,1739173735.0,1739173735.425591,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1017,164,1739173735.0,1739173735.425591,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1018,164,1739173735.0,1739173735.425591,Suricata: Alert - SURICATA TLS invalid handshake message,S-Tls-Hnd,inet-firewall,10.35.32.1,-,-,False
0,1019,164,1739173735.0,1739173735.686195,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1020,164,1739173735.0,1739173735.686195,Suricata: Alert - SURICATA TLS invalid record/traffic,S-Tls-Rec,inet-firewall,10.35.32.1,-,-,False
0,1021,164,1739173735.0,1739173735.686195,Wazuh: Multiple IDS events from same source ip.,Wazuh: Multiple IDS events from same source ip.,inet-firewall,10.35.32.1,-,-,False
0,1022,164,1739173735.0,1739173735.686195,Suricata: Alert - SURICATA TLS invalid handshake message,S-Tls-Hnd,inet-firewall,10.35.32.1,-,-,False
0,1023,164,1739173735.0,1739173735.686867,Suricata: Alert - SURICATA TLS invalid record/traffic,S-Tls-Rec,inet-firewall,10.35.32.1,-,-,False
0,1024,164,1739173735.0,1739173735.686867,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1025,164,1739173735.0,1739173735.686867,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1026,164,1739173735.0,1739173735.686867,Suricata: Alert - SURICATA TLS invalid handshake message,S-Tls-Hnd,inet-firewall,10.35.32.1,-,-,False
0,1027,164,1739173735.0,1739173735.756123,Suricata: Alert - SURICATA TLS invalid handshake message,S-Tls-Hnd,inet-firewall,10.35.32.1,-,-,False
0,1028,164,1739173735.0,1739173735.756123,Suricata: Alert - SURICATA TLS invalid record/traffic,S-Tls-Rec,inet-firewall,10.35.32.1,-,-,False
0,1029,164,1739173735.0,1739173735.756123,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1030,164,1739173735.0,1739173735.756123,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1031,164,1739173735.0,1739173735.757127,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1032,164,1739173735.0,1739173735.757127,Suricata: Alert - SURICATA TLS invalid handshake message,S-Tls-Hnd,inet-firewall,10.35.32.1,-,-,False
0,1033,164,1739173735.0,1739173735.757127,Suricata: Alert - SURICATA TLS invalid record/traffic,S-Tls-Rec,inet-firewall,10.35.32.1,-,-,False
0,1034,164,1739173735.0,1739173735.757127,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1035,164,1739173736.0,1739173736.039092,Suricata: Alert - SURICATA TLS invalid record/traffic,S-Tls-Rec,inet-firewall,10.35.32.1,-,-,False
0,1036,164,1739173736.0,1739173736.039092,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1037,164,1739173736.0,1739173736.039092,Suricata: Alert - SURICATA TLS invalid handshake message,S-Tls-Hnd,inet-firewall,10.35.32.1,-,-,False
0,1038,164,1739173736.0,1739173736.039092,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1039,164,1739173736.0,1739173736.039813,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1040,164,1739173736.0,1739173736.039813,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1041,164,1739173736.0,1739173736.039813,Suricata: Alert - SURICATA TLS invalid record/traffic,S-Tls-Rec,inet-firewall,10.35.32.1,-,-,False
0,1042,164,1739173736.0,1739173736.039813,Suricata: Alert - SURICATA TLS invalid handshake message,S-Tls-Hnd,inet-firewall,10.35.32.1,-,-,False
0,1043,164,1739173736.0,1739173736.04957,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1044,164,1739173736.0,1739173736.04957,Suricata: Alert - SURICATA TLS invalid handshake message,S-Tls-Hnd,inet-firewall,10.35.32.1,-,-,False
0,1045,164,1739173736.0,1739173736.04957,Suricata: Alert - SURICATA TLS invalid record/traffic,S-Tls-Rec,inet-firewall,10.35.32.1,-,-,False
0,1046,164,1739173736.0,1739173736.04957,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1047,164,1739173736.0,1739173736.051405,Suricata: Alert - SURICATA TLS invalid handshake message,S-Tls-Hnd,inet-firewall,10.35.32.1,-,-,False
0,1048,164,1739173736.0,1739173736.051405,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1049,164,1739173736.0,1739173736.051405,Suricata: Alert - SURICATA TLS invalid record/traffic,S-Tls-Rec,inet-firewall,10.35.32.1,-,-,False
0,1050,164,1739173736.0,1739173736.051405,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1051,164,1739173736.0,1739173736.370165,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1052,164,1739173736.0,1739173736.370165,Suricata: Alert - SURICATA TLS invalid handshake message,S-Tls-Hnd,inet-firewall,10.35.32.1,-,-,False
0,1053,164,1739173736.0,1739173736.370165,Suricata: Alert - SURICATA TLS invalid record/traffic,S-Tls-Rec,inet-firewall,10.35.32.1,-,-,False
0,1054,164,1739173736.0,1739173736.370165,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1055,164,1739173736.0,1739173736.375609,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1056,164,1739173736.0,1739173736.375609,Suricata: Alert - SURICATA TLS invalid record/traffic,S-Tls-Rec,inet-firewall,10.35.32.1,-,-,False
0,1057,164,1739173736.0,1739173736.375609,Suricata: Alert - SURICATA TLS invalid handshake message,S-Tls-Hnd,inet-firewall,10.35.32.1,-,-,False
0,1058,164,1739173736.0,1739173736.375609,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1059,164,1739173736.0,1739173736.842773,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1060,164,1739173736.0,1739173736.842773,Suricata: Alert - SURICATA TLS invalid handshake message,S-Tls-Hnd,inet-firewall,10.35.32.1,-,-,False
0,1061,164,1739173736.0,1739173736.842773,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1062,164,1739173736.0,1739173736.842773,Suricata: Alert - SURICATA TLS invalid record/traffic,S-Tls-Rec,inet-firewall,10.35.32.1,-,-,False
0,1063,164,1739173736.0,1739173736.843544,Wazuh: IDS event.,Wazuh: IDS event.,inet-firewall,10.35.32.1,-,-,False
0,1064,164,1739173736.0,1739173736.843544,Suricata: Alert - SURICATA TLS invalid handshake message,S-Tls-Hnd,inet-firewall,10.35.32.1,-,-,False
0,1065,164,1739173736.0,1739173736.843544,Wazuh: Multiple IDS alerts for same id.,Wazuh: Multiple IDS alerts for same id.,inet-firewall,10.35.32.1,-,-,False
0,1066,164,1739173736.0,1739173736.843544,Suricata: Alert - SURICATA TLS invalid record/traffic,S-Tls-Rec,inet-firewall,10.35.32.1,-,-,False
0,1067,165,1739173756.0,1739173756.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,1068,165,1739173756.0,1739173756.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,1069,165,1739173756.0,1739173756.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,1070,166,1739173758.0,1739173758.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,1071,166,1739173758.0,1739173758.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,1072,166,1739173758.0,1739173758.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,1073,167,1739173806.0,1739173806.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1074,167,1739173806.0,1739173806.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1075,167,1739173806.0,1739173806.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1076,167,1739173807.0,1739173807.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1077,167,1739173807.0,1739173807.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1078,167,1739173807.0,1739173807.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1079,168,1739173834.0,1739173834.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1080,168,1739173834.0,1739173834.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1081,168,1739173834.0,1739173834.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1082,169,1739173867.0,1739173867.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1083,169,1739173867.0,1739173867.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1084,169,1739173867.0,1739173867.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1085,169,1739173880.0,1739173880.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,1086,169,1739173880.0,1739173880.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,1087,169,1739173880.0,1739173880.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,1088,170,1739173891.0,1739173891.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,1089,170,1739173891.0,1739173891.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,1090,170,1739173891.0,1739173891.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,1091,171,1739173897.0,1739173897.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1092,171,1739173897.0,1739173897.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1093,171,1739173897.0,1739173897.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1094,172,1739173976.0,1739173976.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1095,172,1739173976.0,1739173976.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1096,172,1739173976.0,1739173976.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1097,172,1739173977.0,1739173977.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1098,172,1739173977.0,1739173977.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1099,172,1739173977.0,1739173977.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1100,172,1739173996.0,1739173996.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1101,172,1739173996.0,1739173996.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1102,172,1739173996.0,1739173996.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1103,173,1739174036.0,1739174036.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,1104,173,1739174036.0,1739174036.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,1105,173,1739174036.0,1739174036.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,1106,174,1739174145.0,1739174145.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1107,174,1739174145.0,1739174145.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1108,174,1739174145.0,1739174145.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1109,174,1739174145.0,1739174145.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1110,174,1739174145.0,1739174145.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1111,174,1739174145.0,1739174145.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1112,174,1739174145.0,1739174145.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1113,174,1739174145.0,1739174145.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1114,174,1739174145.0,1739174145.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1115,174,1739174145.0,1739174145.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1116,174,1739174145.0,1739174145.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1117,174,1739174145.0,1739174145.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1118,175,1739174156.0,1739174156.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,1119,175,1739174156.0,1739174156.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,1120,175,1739174156.0,1739174156.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,1121,175,1739174157.0,1739174157.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,1122,175,1739174157.0,1739174157.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,1123,175,1739174157.0,1739174157.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,1124,176,1739174195.0,1739174195.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1125,176,1739174195.0,1739174195.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1126,176,1739174195.0,1739174195.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1127,176,1739174196.0,1739174196.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
0,1128,176,1739174196.0,1739174196.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,whittaker_mail,192.168.131.228,-,-,False
